Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.7788628339767456
Barbara.tif,Sample EPR,0.7969751954078674
elaine.tiff,Sample EPR,0.8261340856552124
fishingboat.tiff,Sample EPR,0.779793381690979
Goldhill.tif,Sample EPR,0.8383055925369263
house.tiff,Sample EPR,0.7823305726051331
lena.tiff,Sample EPR,0.7673586010932922
peeper.tiff,Sample EPR,0.7999112606048584
sailboat.tiff,Sample EPR,0.7886549830436707
tank.tiff,Sample EPR,0.82120680809021
