Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.8422030210494995
Barbara.tif,Sample EPR,0.890964925289154
elaine.tiff,Sample EPR,0.8149703145027161
fishingboat.tiff,Sample EPR,0.8514107465744019
Goldhill.tif,Sample EPR,0.8349002599716187
house.tiff,Sample EPR,0.8584017157554626
lena.tiff,Sample EPR,0.8654329180717468
peeper.tiff,Sample EPR,0.8638983368873596
sailboat.tiff,Sample EPR,0.8869829773902893
tank.tiff,Sample EPR,0.8531229496002197
