Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.7849684953689575
Barbara.tif,Sample EPR,0.7910520434379578
elaine.tiff,Sample EPR,0.7827658653259277
fishingboat.tiff,Sample EPR,0.7814264893531799
Goldhill.tif,Sample EPR,0.7874074578285217
house.tiff,Sample EPR,0.7984456419944763
lena.tiff,Sample EPR,0.7679010629653931
peeper.tiff,Sample EPR,0.7477237582206726
sailboat.tiff,Sample EPR,0.7786768674850464
tank.tiff,Sample EPR,0.7762978076934814
