Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.7790172100067139
Barbara.tif,Sample EPR,0.7807236909866333
elaine.tiff,Sample EPR,0.8293938636779785
fishingboat.tiff,Sample EPR,0.799831211566925
Goldhill.tif,Sample EPR,0.8043810129165649
house.tiff,Sample EPR,0.8158266544342041
lena.tiff,Sample EPR,0.7814651131629944
peeper.tiff,Sample EPR,0.7913378477096558
sailboat.tiff,Sample EPR,0.8085907697677612
tank.tiff,Sample EPR,0.8066950440406799
