Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.8467491269111633
Barbara.tif,Sample EPR,0.7933751940727234
elaine.tiff,Sample EPR,0.8168329000473022
fishingboat.tiff,Sample EPR,0.8072696924209595
Goldhill.tif,Sample EPR,0.8050099015235901
house.tiff,Sample EPR,0.791007936000824
lena.tiff,Sample EPR,0.8149864077568054
peeper.tiff,Sample EPR,0.8041985034942627
sailboat.tiff,Sample EPR,0.8093810677528381
tank.tiff,Sample EPR,0.8112069368362427
