Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.7951285243034363
Barbara.tif,Sample EPR,0.8099086880683899
elaine.tiff,Sample EPR,0.8529890775680542
fishingboat.tiff,Sample EPR,0.8383907675743103
Goldhill.tif,Sample EPR,0.8368489146232605
house.tiff,Sample EPR,0.7976487278938293
lena.tiff,Sample EPR,0.8242263197898865
peeper.tiff,Sample EPR,0.8065798282623291
sailboat.tiff,Sample EPR,0.8430836796760559
tank.tiff,Sample EPR,0.8486902117729187
