Cover Image,EPR,NCC
airplane.tiff,Sample EPR,0.7743050456047058
Barbara.tif,Sample EPR,0.7856743335723877
elaine.tiff,Sample EPR,0.8187527656555176
fishingboat.tiff,Sample EPR,0.8000711798667908
Goldhill.tif,Sample EPR,0.8078319430351257
house.tiff,Sample EPR,0.8091335892677307
lena.tiff,Sample EPR,0.774660050868988
peeper.tiff,Sample EPR,0.789055347442627
sailboat.tiff,Sample EPR,0.8146628141403198
tank.tiff,Sample EPR,0.8169501423835754
